Date,Διεύθυνση (°)_kozani,Μέγιστη ένταση 3ώρου (knots)_kozani,Ένταση (knots)_kozani,Θερμ/σία (°C)_kozani,Σχετ.Υγρασία  (%)_kozani,Διεύθυνση (°)_agxialos,Μέγιστη ένταση 3ώρου (knots)_agxialos,Ένταση (knots)_agxialos,Θερμ/σία (°C)_agxialos,Σχετ.Υγρασία  (%)_agxialos,Διεύθυνση (°)_aktio,Μέγιστη ένταση 3ώρου (knots)_aktio,Ένταση (knots)_aktio,Θερμ/σία (°C)_aktio,Σχετ.Υγρασία  (%)_aktio,Διεύθυνση (°)_aleksandroupoli,Μέγιστη ένταση 3ώρου (knots)_aleksandroupoli,Θερμ/σία (°C)_aleksandroupoli,Σχετ.Υγρασία  (%)_aleksandroupoli,Διεύθυνση (°)_araxos,Μέγιστη ένταση 3ώρου (knots)_araxos,Ένταση (knots)_araxos,Θερμ/σία (°C)_araxos,Σχετ.Υγρασία  (%)_araxos,Διεύθυνση (°)_argos,Μέγιστη ένταση 3ώρου (knots)_argos,Ένταση (knots)_argos,Θερμ/σία (°C)_argos,Σχετ.Υγρασία  (%)_argos,Διεύθυνση (°)_florina,Μέγιστη ένταση 3ώρου (knots)_florina,Ένταση (knots)_florina,Θερμ/σία (°C)_florina,Σχετ.Υγρασία  (%)_florina,Διεύθυνση (°)_ioannina,Θερμ/σία (°C)_ioannina,Σχετ.Υγρασία  (%)_ioannina,Διεύθυνση (°)_kalamata,Μέγιστη ένταση 3ώρου (knots)_kalamata,Ένταση (knots)_kalamata,Θερμ/σία (°C)_kalamata,Σχετ.Υγρασία  (%)_kalamata,Διεύθυνση (°)_kavala,Μέγιστη ένταση 3ώρου (knots)_kavala,Ένταση (knots)_kavala,Θερμ/σία (°C)_kavala,Σχετ.Υγρασία  (%)_kavala,Energy (MWh)
1509321600000000000,360.0,10.0,8.0,7.4,69.0,270.0,7.0,6.0,17.0,87.0,270.0,18.0,12.0,23.4,48.0,98.60147213459517,12.0,22.0,41.0,0.0,4.0,0.0,14.4,100.0,236.9479353680431,8.0,4.0,13.3,79.0,110.24132730015083,10.0,2.0,23.2,49.0,0.0,15.6,88.0,0.0,7.0,0.0,12.8,81.0,50.0,12.0,6.0,16.2,65.0,463.67
1509408000000000000,320.0,10.0,7.0,4.8,38.0,270.0,8.0,5.0,15.6,93.0,40.0,7.0,5.0,14.2,87.0,180.0,13.0,19.4,58.0,280.0,13.0,6.0,22.4,60.0,200.0,9.0,6.0,26.3,50.0,110.24132730015083,7.0,2.0,26.3,42.0,0.0,17.6,97.0,150.0,19.0,5.0,23.2,75.0,270.0,25.0,12.0,14.0,78.0,434.79
1509494400000000000,140.0,8.0,4.0,3.6,51.0,120.0,10.0,6.0,21.6,75.0,0.0,5.0,0.0,17.2,74.0,180.0,20.0,15.4,85.0,0.0,3.0,0.0,13.8,97.0,236.9479353680431,15.0,4.0,30.7,15.0,110.24132730015083,3.0,2.0,16.3,77.0,0.0,16.5,87.0,350.0,12.0,4.0,24.6,57.0,270.0,24.0,9.0,16.8,34.0,361.83
1509580800000000000,310.0,5.0,4.0,2.6,72.0,0.0,8.0,0.0,15.0,91.0,150.0,10.0,4.0,18.0,88.0,360.0,26.0,9.8,90.0,0.0,3.0,0.0,15.0,94.0,290.0,26.0,8.0,25.9,28.0,330.0,27.0,6.0,28.5,21.0,0.0,15.3,89.0,330.0,11.0,7.0,13.8,75.0,50.0,8.0,6.0,5.6,72.0,513.42
1509667200000000000,0.0,4.0,0.0,4.4,71.0,260.0,25.0,12.0,20.2,48.0,60.0,12.0,9.0,17.8,86.0,60.0,16.0,12.0,56.0,80.0,11.0,6.0,20.8,78.0,90.0,14.0,1.0,16.0,81.0,110.24132730015083,6.0,2.0,15.5,69.0,0.0,10.4,99.0,310.0,12.0,4.0,18.8,66.0,80.0,15.0,10.0,9.0,44.0,409.29
1509753600000000000,310.0,11.0,9.0,6.4,91.0,320.0,13.0,8.0,19.6,38.0,180.0,12.0,5.0,22.0,67.0,70.0,10.0,12.8,72.0,90.0,8.0,5.0,17.0,92.0,236.9479353680431,7.0,4.0,27.2,37.0,0.0,5.0,0.0,14.6,84.0,0.0,4.7,99.0,300.0,9.0,6.0,25.2,43.0,90.0,15.0,8.0,8.6,45.0,346.83
1509840000000000000,330.0,7.0,5.0,3.4,83.0,240.0,7.0,4.0,11.2,72.0,230.0,15.0,13.0,22.6,58.0,180.0,30.0,16.0,79.0,200.0,15.0,8.0,20.0,94.0,236.9479353680431,9.0,4.0,19.8,36.0,0.0,5.0,0.0,15.5,66.0,0.0,11.2,98.0,0.0,8.0,0.0,18.0,88.0,30.0,7.0,3.0,6.0,70.0,447.62
1509926400000000000,0.0,4.0,0.0,6.4,88.0,0.0,6.0,0.0,22.4,39.0,280.0,22.0,9.0,20.2,51.0,230.0,22.0,16.6,46.0,180.0,12.0,4.0,19.2,93.0,236.9479353680431,17.0,5.0,37.1,18.0,110.24132730015083,9.0,3.0,27.5,29.0,0.0,8.1,90.0,350.0,9.0,4.0,20.4,86.0,180.0,11.0,4.0,10.6,47.0,352.33
1510012800000000000,0.0,4.0,0.0,8.6,91.0,0.0,6.0,0.0,13.2,88.0,60.0,12.0,7.0,14.4,65.0,40.0,12.0,6.0,82.0,0.0,15.0,0.0,18.6,60.0,236.9479353680431,7.0,1.0,25.5,49.0,160.0,3.0,2.0,12.2,84.0,0.0,11.6,99.0,0.0,6.0,0.0,15.4,94.0,40.0,6.0,3.0,3.8,80.0,302.17
1510099200000000000,140.0,18.0,9.0,12.2,72.0,90.0,13.0,9.0,19.8,68.0,40.0,12.0,8.0,16.2,78.0,360.0,10.0,6.0,82.0,0.0,3.0,0.0,20.2,49.0,236.9479353680431,5.0,1.0,17.1,83.0,0.0,8.0,0.0,18.7,70.0,0.0,12.6,95.0,0.0,17.0,0.0,23.2,69.0,0.0,5.0,0.0,7.6,77.0,236.58
1510185600000000000,0.0,5.0,0.0,3.6,97.0,230.0,6.0,4.0,15.4,89.0,113.43584305408271,5.0,3.0,24.6,44.0,310.0,14.0,10.4,53.0,0.0,3.0,0.0,11.4,90.0,236.9479353680431,14.0,4.0,19.0,54.0,110.24132730015083,10.0,4.0,32.4,24.0,0.0,7.6,100.0,0.0,7.0,0.0,14.0,83.0,100.0,7.0,3.0,9.4,61.0,432.5
1510272000000000000,0.0,4.0,0.0,6.4,79.0,250.0,10.0,9.0,15.6,87.0,60.0,11.0,7.0,17.2,83.0,220.0,23.0,16.4,58.0,0.0,9.0,0.0,23.6,47.0,290.0,18.0,9.0,16.9,70.0,0.0,3.0,0.0,12.0,77.0,0.0,11.8,66.0,0.0,7.0,0.0,11.0,73.0,80.0,10.0,3.0,4.0,90.0,440.08
1510358400000000000,0.0,4.0,0.0,7.4,91.0,80.0,25.0,16.0,17.4,83.0,110.0,10.0,3.0,21.4,61.0,160.0,14.0,14.4,43.0,70.0,16.0,6.0,16.6,91.0,330.0,23.0,9.0,15.3,89.0,110.24132730015083,4.0,3.0,14.6,63.0,0.0,5.4,100.0,190.0,9.0,4.0,23.4,48.0,210.0,9.0,4.0,16.0,37.0,309.5
1510444800000000000,350.0,7.0,5.0,8.8,95.0,90.0,30.0,15.0,16.0,69.0,60.0,13.0,9.0,19.4,83.0,360.0,10.0,7.0,74.0,80.0,11.0,8.0,20.8,77.0,236.9479353680431,9.0,4.0,12.0,83.0,110.24132730015083,5.0,1.0,15.0,62.0,0.0,6.6,97.0,10.0,7.0,4.0,12.4,87.0,0.0,5.0,0.0,3.6,90.0,381.21
1510531200000000000,0.0,4.0,0.0,7.2,94.0,70.0,20.0,9.0,15.0,72.0,180.0,9.0,5.0,20.0,83.0,150.0,10.0,16.8,41.0,0.0,3.0,0.0,15.2,94.0,10.0,19.0,10.0,26.1,21.0,110.24132730015083,11.0,2.0,36.5,13.0,0.0,4.6,99.0,180.0,10.0,6.0,26.0,42.0,160.0,10.0,7.0,17.0,41.0,289.33
1510617600000000000,0.0,4.0,0.0,6.6,84.0,260.0,7.0,4.0,10.0,90.0,30.0,10.0,6.0,18.2,75.0,0.0,6.0,8.6,73.0,0.0,8.0,0.0,20.2,96.0,100.0,9.0,2.0,16.3,81.0,110.24132730015083,10.0,2.0,36.2,15.0,0.0,5.6,100.0,0.0,6.0,0.0,13.4,91.0,50.0,7.0,3.0,4.0,90.0,312.08
1510704000000000000,0.0,4.0,0.0,11.0,95.0,130.0,9.0,4.0,17.0,61.0,90.0,21.0,13.0,19.6,49.0,0.0,4.0,10.6,72.0,40.0,20.0,9.0,23.8,64.0,260.0,10.0,4.0,16.9,75.0,110.24132730015083,9.0,4.0,34.4,23.0,0.0,11.6,59.0,0.0,9.0,0.0,20.8,86.0,80.0,10.0,5.0,8.2,72.0,239.92
1510790400000000000,100.0,8.0,6.0,12.4,78.0,310.0,4.0,2.0,14.4,84.0,90.0,18.0,12.0,21.0,42.0,210.0,14.0,20.6,48.0,100.0,9.0,6.0,18.8,61.0,330.0,17.0,9.0,26.3,28.0,180.0,8.0,2.0,18.8,85.0,0.0,-0.2,99.0,0.0,6.0,0.0,18.0,81.0,50.0,8.0,6.0,8.4,75.0,277.88
1510876800000000000,0.0,4.0,0.0,9.2,92.0,70.0,10.0,8.0,19.2,61.0,100.0,14.0,6.0,15.4,55.0,0.0,6.0,13.0,66.0,50.0,17.0,5.0,18.2,60.0,90.0,18.0,4.0,23.1,52.0,110.24132730015083,13.0,4.0,33.2,31.0,0.0,4.4,99.0,120.0,13.0,5.0,22.2,74.0,80.0,11.0,6.0,13.8,52.0,262.92
1510963200000000000,0.0,4.0,0.0,8.4,91.0,0.0,6.0,0.0,13.6,89.0,60.0,18.0,11.0,17.6,61.0,230.0,16.0,22.8,37.0,0.0,22.0,0.0,15.4,65.0,200.0,17.0,6.0,23.4,56.0,0.0,21.0,0.0,33.7,23.0,0.0,1.2,52.0,320.0,11.0,8.0,17.6,56.0,10.0,12.0,6.0,10.0,69.0,250.83
1511049600000000000,340.0,7.0,5.0,8.4,86.0,110.0,11.0,7.0,17.4,74.0,50.0,12.0,8.0,16.8,79.0,220.0,15.0,22.6,48.0,40.0,15.0,8.0,20.2,60.0,180.0,18.0,6.0,21.5,62.0,110.24132730015083,12.0,5.0,35.3,18.0,0.0,12.6,68.0,340.0,8.0,5.0,13.4,71.0,30.0,8.0,6.0,4.0,84.0,333.58
1511136000000000000,310.0,22.0,16.0,3.0,83.0,230.0,8.0,4.0,14.8,97.0,180.0,7.0,4.0,21.2,65.0,100.0,14.0,25.6,42.0,60.0,16.0,7.0,18.8,72.0,236.9479353680431,6.0,3.0,20.7,79.0,0.0,11.0,0.0,19.4,57.0,0.0,0.4,100.0,10.0,8.0,6.0,18.0,86.0,240.0,9.0,5.0,14.2,55.0,404.46
1511222400000000000,320.0,6.0,4.0,-2.8,85.0,270.0,7.0,4.0,15.4,96.0,113.43584305408271,5.0,3.0,16.0,88.0,40.0,20.0,21.4,36.0,60.0,11.0,8.0,20.2,67.0,350.0,21.0,6.0,27.0,31.0,250.0,20.0,6.0,34.0,22.0,0.0,14.3,67.0,0.0,7.0,0.0,17.0,91.0,0.0,7.0,0.0,5.6,88.0,530.21
1511308800000000000,310.0,6.0,4.0,0.4,67.0,280.0,8.0,4.0,16.4,90.0,113.43584305408271,8.0,3.0,17.8,88.0,360.0,12.0,14.6,78.0,40.0,6.0,4.0,17.2,90.0,340.0,15.0,7.0,24.5,42.0,310.0,25.0,8.0,22.9,41.0,0.0,1.8,61.5,0.0,5.0,0.0,18.0,89.0,50.0,7.0,4.0,2.8,93.0,485.54
1511395200000000000,0.0,4.0,0.0,2.6,75.0,110.0,7.0,4.0,23.2,58.0,70.0,8.0,5.0,18.4,84.0,50.0,25.0,24.6,32.0,50.0,15.0,7.0,16.4,99.0,236.9479353680431,4.0,1.0,16.6,89.0,110.24132730015083,12.0,4.0,15.7,64.0,0.0,5.8,56.0,0.0,7.0,0.0,18.0,83.0,250.0,14.0,7.0,11.4,76.0,496.83
1511481600000000000,0.0,4.0,0.0,3.6,90.0,270.0,6.0,4.0,17.0,96.0,70.0,8.0,5.0,18.6,90.0,60.0,17.0,22.2,43.0,0.0,11.0,0.0,18.8,92.0,350.0,22.0,11.0,24.8,42.0,350.0,16.0,7.0,25.4,35.0,0.0,2.1,99.0,0.0,5.0,0.0,18.4,88.0,0.0,7.0,0.0,5.4,91.0,450.33
1511568000000000000,0.0,4.0,0.0,0.6,96.0,0.0,4.0,0.0,19.2,83.0,113.43584305408271,5.0,3.0,18.6,81.0,0.0,10.0,19.0,66.0,170.0,18.0,8.0,20.4,85.0,360.0,18.0,6.0,21.7,45.0,110.24132730015083,12.0,3.0,17.7,61.0,0.0,6.2,99.0,0.0,12.0,0.0,18.0,91.0,90.0,8.0,5.0,13.4,71.0,336.25
1511654400000000000,0.0,4.0,0.0,1.6,92.0,260.0,6.0,5.0,13.4,93.0,70.0,8.0,5.0,16.6,89.0,50.0,23.0,23.8,40.0,100.0,9.0,5.0,18.2,94.0,180.0,14.0,6.0,26.6,39.0,110.24132730015083,5.0,3.0,18.7,59.0,0.0,9.2,85.0,360.0,6.0,4.0,14.8,92.0,60.0,6.0,4.0,11.2,85.0,397.0
1511740800000000000,310.0,6.0,4.0,8.2,91.0,90.0,14.0,9.0,19.0,73.0,113.43584305408271,9.0,2.0,18.4,90.0,0.0,7.0,16.0,67.0,0.0,5.0,0.0,16.0,99.0,50.0,7.0,2.0,10.8,97.0,110.24132730015083,6.0,1.0,15.4,74.0,0.0,9.8,76.0,310.0,11.0,6.0,17.4,87.0,230.0,10.0,7.0,12.6,88.0,270.38
1511827200000000000,310.0,17.0,16.0,0.0,70.0,0.0,7.0,0.0,12.4,93.0,40.0,13.0,7.0,18.2,85.0,220.0,15.0,24.2,45.0,60.0,10.0,4.0,21.4,80.0,90.0,17.0,7.0,26.8,46.0,340.0,15.0,7.0,31.5,19.0,0.0,5.6,97.0,310.0,6.0,5.0,16.6,90.0,40.0,7.0,5.0,11.0,87.0,391.12
1511913600000000000,0.0,4.0,0.0,-3.6,83.0,90.0,11.0,8.0,19.8,68.0,0.0,3.0,0.0,17.2,88.0,0.0,7.0,16.6,79.0,50.0,14.0,7.0,19.2,91.0,236.9479353680431,5.0,1.0,25.7,46.0,300.0,17.0,10.0,27.5,30.0,0.0,5.0,99.0,0.0,7.0,0.0,19.6,87.0,80.0,12.0,9.0,11.6,90.0,458.96
1512000000000000000,0.0,4.0,0.0,6.6,79.0,270.0,8.0,4.0,15.8,91.0,30.0,12.0,6.0,22.2,50.0,350.0,8.0,16.4,85.0,40.0,14.0,7.0,20.0,72.0,236.9479353680431,5.0,1.0,13.6,91.0,0.0,10.0,0.0,15.3,69.0,0.0,0.2,100.0,170.0,11.0,6.0,24.4,61.0,90.0,12.0,7.0,6.4,79.0,283.88
1512086400000000000,90.0,7.0,5.0,13.6,66.0,90.0,27.0,21.0,16.6,70.0,50.0,9.0,5.0,17.0,81.0,250.0,23.0,18.2,69.0,20.0,24.0,15.0,23.2,53.0,320.0,8.0,4.0,16.2,86.0,0.0,12.0,0.0,22.6,32.0,0.0,11.1,81.0,350.0,14.0,7.0,16.2,66.0,100.0,12.0,5.0,4.0,77.0,304.62
1512172800000000000,0.0,4.0,0.0,9.6,84.0,260.0,17.0,6.0,12.8,88.0,250.0,11.0,7.0,20.8,76.0,98.60147213459517,7.0,10.2,90.0,40.0,19.0,10.0,18.8,70.0,100.0,6.0,2.0,13.0,93.0,110.24132730015083,11.0,4.0,32.3,13.0,0.0,2.9,74.0,0.0,6.0,0.0,16.8,81.0,70.0,22.0,13.0,6.6,35.0,288.75
1512259200000000000,0.0,4.0,0.0,9.6,87.0,260.0,10.0,7.0,11.8,90.0,113.43584305408271,8.0,2.0,17.8,87.0,190.0,16.0,21.4,63.0,20.0,16.0,5.0,22.4,56.0,90.0,16.0,8.0,27.1,48.0,0.0,4.0,0.0,15.3,64.0,0.0,12.0,80.0,330.0,7.0,5.0,11.4,83.0,0.0,9.0,0.0,-0.4,77.0,473.88
1512345600000000000,0.0,4.0,0.0,6.8,85.0,260.0,7.0,4.0,11.2,92.0,240.0,12.0,6.0,21.8,64.0,30.0,13.0,15.0,87.0,0.0,4.0,0.0,16.0,97.0,350.0,5.0,2.0,14.2,99.0,110.24132730015083,10.0,3.0,25.6,38.0,0.0,7.4,100.0,170.0,8.0,5.0,24.2,47.0,80.0,7.0,5.0,-3.6,74.0,385.75
1512432000000000000,310.0,18.0,16.0,1.2,88.0,240.0,9.0,6.0,16.0,69.0,100.0,25.0,17.0,20.2,47.0,70.0,7.0,16.8,75.0,68.66298342541437,22.0,3.0,20.2,75.0,320.0,5.0,4.0,17.7,92.0,320.0,15.0,8.0,18.9,67.0,0.0,10.4,95.0,0.0,6.0,0.0,15.0,84.0,0.0,6.0,0.0,5.6,64.0,535.08
1512518400000000000,260.0,8.0,4.0,-2.8,67.0,230.0,6.0,4.0,9.8,92.0,90.0,33.0,19.0,17.8,43.0,240.0,23.0,21.2,65.0,40.0,8.0,4.0,18.4,91.0,190.0,12.0,6.0,27.1,49.0,10.0,14.0,8.0,21.4,51.0,0.0,10.5,91.0,0.0,6.0,0.0,16.4,84.0,40.0,7.0,4.0,-0.6,88.0,565.58
1512604800000000000,310.0,6.0,4.0,0.2,67.0,320.0,7.0,4.0,12.2,86.0,100.0,32.0,18.0,18.6,41.0,0.0,6.0,14.4,82.0,90.0,19.0,6.0,17.4,75.0,236.9479353680431,5.0,2.0,17.9,87.0,110.24132730015083,7.0,4.0,15.4,59.0,0.0,9.7,87.0,340.0,12.0,5.0,16.4,93.0,0.0,5.0,0.0,6.4,73.0,529.25
1512691200000000000,0.0,4.0,0.0,-2.2,78.0,270.0,8.0,4.0,14.6,63.0,50.0,25.0,14.0,15.8,62.0,290.0,16.0,20.6,58.0,80.0,26.0,12.0,17.2,62.0,236.9479353680431,6.0,4.0,17.1,94.0,0.0,5.0,0.0,8.6,83.0,0.0,10.8,92.0,350.0,12.0,6.0,14.4,89.0,270.0,14.0,8.0,9.0,58.0,504.21
1512777600000000000,340.0,8.0,4.0,2.8,75.0,350.0,20.0,12.0,13.4,46.0,60.0,15.0,9.0,21.0,50.0,0.0,6.0,14.6,84.0,60.0,20.0,5.0,14.8,83.0,236.9479353680431,9.0,4.0,25.9,52.0,110.24132730015083,9.0,3.0,21.3,30.0,0.0,9.8,98.0,310.0,17.0,10.0,17.0,64.0,0.0,6.0,0.0,10.4,51.0,466.62
1512864000000000000,280.0,12.0,8.0,3.8,51.0,260.0,8.0,6.0,7.4,77.0,60.0,4.0,2.0,15.6,91.0,360.0,23.0,16.0,90.0,40.0,28.0,13.0,18.0,67.0,160.0,17.0,10.0,29.1,50.0,0.0,2.0,0.0,15.5,59.0,0.0,5.2,100.0,0.0,9.0,0.0,14.4,77.0,60.0,9.0,6.0,27.0,84.0,552.17
1512950400000000000,0.0,4.0,0.0,-2.6,81.0,330.0,10.0,8.0,7.6,69.0,10.0,10.0,6.0,18.0,80.0,10.0,10.0,12.0,92.0,50.0,14.0,5.0,16.6,81.0,236.9479353680431,19.0,1.0,18.2,100.0,0.0,10.0,0.0,16.1,46.0,0.0,6.8,99.0,0.0,7.0,0.0,19.8,70.0,80.0,11.0,6.0,7.4,53.0,456.58
1513036800000000000,340.0,7.0,4.0,2.0,92.0,240.0,7.0,5.0,7.2,66.0,50.0,15.0,11.0,17.4,67.0,230.0,17.0,20.0,60.0,50.0,19.0,11.0,18.6,65.0,340.0,17.0,7.0,26.6,48.0,110.24132730015083,15.0,3.0,29.5,14.0,0.0,4.3,95.0,0.0,6.0,0.0,14.6,86.0,70.0,8.0,4.0,3.2,69.0,438.08
1513123200000000000,0.0,4.0,0.0,3.4,90.0,240.0,8.0,6.0,6.8,71.0,40.0,16.0,10.0,19.2,45.0,0.0,5.0,13.2,84.0,50.0,26.0,16.0,17.6,75.0,310.0,9.0,4.0,17.0,79.0,0.0,3.0,0.0,16.8,57.0,0.0,3.5,57.0,0.0,6.0,0.0,21.2,71.0,70.0,14.0,11.0,7.4,35.0,456.33
1513209600000000000,300.0,9.0,6.0,8.8,73.0,240.0,8.0,6.0,8.6,84.0,40.0,16.0,11.0,13.0,52.0,230.0,17.0,23.6,46.0,40.0,28.0,14.0,17.4,56.0,0.0,5.0,0.0,26.5,55.0,200.0,3.0,2.0,11.6,72.0,0.0,-0.6,73.0,340.0,12.0,5.0,14.8,91.0,0.0,6.0,0.0,0.2,74.0,471.83
1513296000000000000,0.0,9.0,0.0,3.2,73.0,80.0,8.0,4.0,20.4,45.0,160.0,6.0,4.0,12.6,79.0,230.0,17.0,23.4,58.0,70.0,11.0,7.0,13.6,59.0,90.0,11.0,1.0,24.0,67.0,0.0,4.0,0.0,12.2,73.0,0.0,7.6,35.0,0.0,9.0,0.0,14.8,61.0,240.0,12.0,4.0,8.0,59.0,429.83
1513382400000000000,180.0,15.0,12.0,12.2,45.0,260.0,8.0,4.0,13.4,73.0,50.0,10.0,7.0,12.0,72.0,20.0,10.0,17.2,83.0,0.0,3.0,0.0,17.6,42.0,0.0,3.0,0.0,27.4,53.0,0.0,11.0,0.0,23.1,31.0,0.0,2.4,73.0,350.0,9.0,4.0,13.2,60.0,70.0,9.0,4.0,1.6,85.0,320.54
1513468800000000000,0.0,6.0,0.0,7.8,88.0,250.0,6.0,4.0,12.4,83.0,50.0,13.0,5.0,19.2,51.0,0.0,7.0,21.4,70.0,0.0,3.0,0.0,6.4,99.0,360.0,6.0,4.0,17.4,87.0,110.24132730015083,9.0,4.0,21.0,54.0,0.0,-4.6,100.0,0.0,10.0,0.0,17.2,69.0,60.0,9.0,5.0,9.0,55.0,357.12
1513555200000000000,330.0,12.0,9.0,2.2,82.0,110.0,16.0,11.0,18.6,66.0,0.0,5.0,0.0,11.8,89.0,340.0,20.0,20.4,56.0,50.0,9.0,3.0,17.4,53.0,170.0,14.0,8.0,27.1,69.0,110.24132730015083,16.0,4.0,18.6,77.0,0.0,9.8,65.0,0.0,5.0,0.0,10.0,92.0,80.0,27.0,12.0,6.2,39.0,291.92
1513641600000000000,310.0,12.0,10.0,-2.0,78.0,0.0,7.0,0.0,13.2,93.0,60.0,13.0,6.0,14.4,84.0,30.0,10.0,15.6,89.0,68.66298342541437,5.0,4.0,13.4,91.0,330.0,13.0,5.0,20.9,92.0,110.24132730015083,9.0,5.0,20.9,58.0,0.0,3.8,96.0,0.0,7.0,0.0,18.6,59.0,50.0,12.0,6.0,1.0,51.0,406.54
1513728000000000000,300.0,10.0,7.0,-4.4,64.0,340.0,9.0,4.0,20.0,64.0,40.0,12.0,6.0,16.0,85.0,60.0,17.0,21.2,66.0,0.0,3.0,0.0,11.2,98.0,320.0,16.0,7.0,17.9,92.0,0.0,3.0,0.0,10.7,86.0,0.0,10.2,74.0,0.0,5.0,0.0,13.2,89.0,240.0,12.0,8.0,8.0,46.0,338.38
1513814400000000000,330.0,14.0,12.0,-2.6,68.0,189.95846313603323,7.0,3.0,13.4,88.0,60.0,8.0,5.0,15.4,89.0,240.0,13.0,19.4,73.0,260.0,13.0,6.0,21.0,66.0,330.0,6.0,4.0,13.4,100.0,110.24132730015083,10.0,4.0,29.2,20.0,0.0,8.5,100.0,0.0,4.0,0.0,13.2,91.0,0.0,8.0,0.0,0.2,81.0,215.5
1513900800000000000,300.0,11.0,8.0,-1.8,62.0,260.0,7.0,4.0,10.8,92.0,60.0,9.0,6.0,19.6,70.0,98.60147213459517,6.0,11.2,92.0,0.0,3.0,0.0,14.2,96.0,350.0,20.0,8.0,25.4,39.0,110.24132730015083,4.0,1.0,12.3,82.0,0.0,8.0,100.0,140.0,9.0,4.0,22.6,53.0,0.0,7.0,0.0,-2.0,90.0,226.46
1513987200000000000,310.0,16.0,14.0,-0.8,72.0,80.0,12.0,9.0,21.2,55.0,180.0,3.0,2.0,17.4,83.0,30.0,24.0,24.0,38.0,0.0,11.0,0.0,14.8,98.0,340.0,19.0,10.0,30.1,26.0,110.24132730015083,7.0,3.0,31.6,18.0,0.0,13.0,70.0,0.0,4.0,0.0,13.0,91.0,90.0,6.0,4.0,9.2,58.0,399.04
1514073600000000000,310.0,12.0,8.0,1.4,62.0,200.0,10.0,5.0,17.8,58.0,113.43584305408271,6.0,3.0,14.8,91.0,30.0,19.0,18.2,62.0,0.0,8.0,0.0,20.2,72.0,340.0,8.0,4.0,15.4,90.0,0.0,6.0,0.0,14.5,78.0,0.0,7.5,98.0,310.0,15.0,5.0,14.8,93.0,0.0,5.0,0.0,2.0,82.0,467.04
1514160000000000000,320.0,6.0,4.0,1.4,85.0,350.0,10.0,5.0,13.6,82.0,260.0,8.0,6.0,21.8,59.0,20.0,25.0,17.8,62.0,0.0,4.0,0.0,13.0,100.0,190.0,15.0,3.0,22.8,70.0,110.24132730015083,9.0,3.0,32.2,22.0,0.0,4.0,100.0,0.0,6.0,0.0,19.4,72.0,70.0,8.0,4.0,9.8,52.0,473.12
1514246400000000000,0.0,4.0,0.0,-1.8,90.0,170.0,18.0,9.0,23.0,53.0,40.0,8.0,6.0,15.0,91.0,40.0,20.0,14.2,91.0,0.0,4.0,0.0,21.6,73.0,236.9479353680431,6.0,1.0,25.4,57.0,200.0,10.0,6.0,21.3,49.0,0.0,6.8,78.0,0.0,7.0,0.0,11.6,94.0,0.0,4.0,0.0,6.4,76.0,415.54
1514332800000000000,340.0,8.0,6.0,3.0,89.0,280.0,18.0,4.0,16.2,81.0,90.0,7.0,5.0,15.0,87.0,10.0,22.0,15.2,72.0,0.0,6.0,0.0,15.4,97.0,100.0,8.0,1.0,16.1,87.0,110.24132730015083,7.0,2.0,15.8,59.0,0.0,6.0,93.0,0.0,7.0,0.0,21.2,66.0,20.0,7.0,4.0,0.6,86.0,381.29
1514419200000000000,160.0,6.0,4.0,5.0,84.0,360.0,12.0,6.0,23.0,57.0,150.0,11.0,5.0,20.6,69.0,10.0,36.0,21.4,39.0,0.0,3.0,0.0,12.0,99.0,90.0,16.0,7.0,32.0,36.0,0.0,8.0,0.0,10.6,74.0,0.0,8.2,98.0,0.0,6.0,0.0,14.8,88.0,200.0,8.0,5.0,13.8,52.0,293.83
1514505600000000000,0.0,4.0,0.0,3.4,93.0,270.0,12.0,3.0,17.4,83.0,340.0,4.0,2.0,16.2,88.0,50.0,28.0,18.6,36.0,180.0,12.0,6.0,23.0,60.0,236.9479353680431,5.0,3.0,15.4,96.0,110.24132730015083,23.0,4.0,13.8,75.0,0.0,8.1,100.0,0.0,6.0,0.0,10.2,93.0,0.0,5.0,0.0,3.8,83.0,367.58
1514592000000000000,310.0,11.0,7.0,1.6,82.0,189.95846313603323,7.0,2.0,15.6,89.0,160.0,13.0,9.0,23.2,67.0,10.0,10.0,5.0,75.0,190.0,10.0,6.0,18.2,85.0,170.0,19.0,8.0,36.1,27.0,110.24132730015083,11.0,2.0,25.8,24.0,0.0,6.6,99.0,170.0,11.0,6.0,22.0,58.0,0.0,4.0,0.0,0.4,89.0,475.25
1514678400000000000,310.0,6.0,5.0,-2.0,82.0,260.0,35.0,20.0,16.2,67.0,160.0,17.0,7.0,22.6,73.0,50.0,23.0,21.6,28.0,180.0,16.0,8.0,19.6,78.0,70.0,6.0,1.0,17.7,92.0,0.0,0.0,0.0,9.1,82.0,0.0,7.2,69.0,0.0,7.0,0.0,16.8,80.0,230.0,9.0,3.0,12.4,69.0,530.79
